Jornada,Local,Visitante,Resultado,Differencia Gol,Ganador,Año
1,Valencia,Atlético,3:0,3,Valencia,1942/1943
1,Sevilla,Zaragoza,6:0,6,Sevilla,1942/1943
1,Athletic,Betis,5:0,5,Athletic,1942/1943
1,Espanyol,Celta,1:0,1,Espanyol,1942/1943
1,Real Oviedo,CD Castellón,4:1,3,Real Oviedo,1942/1943
1,Real Madrid,Barcelona,3:0,3,Real Madrid,1942/1943
1,Granada,Deportivo,1:2,1,Deportivo,1942/1943
2,Betis,Sevilla,2:5,3,Sevilla,1942/1943
2,Celta,Real Oviedo,2:0,2,Celta,1942/1943
2,Barcelona,Valencia,1:2,1,Valencia,1942/1943
2,Atlético,Espanyol,2:3,1,Espanyol,1942/1943
2,CD Castellón,Athletic,2:2,0,Empate,1942/1943
2,Deportivo,Real Madrid,1:2,1,Real Madrid,1942/1943
2,Zaragoza,Granada,2:3,1,Granada,1942/1943
3,Valencia,Espanyol,3:0,3,Valencia,1942/1943
3,Real Oviedo,Atlético,2:1,1,Real Oviedo,1942/1943
3,Real Madrid,Zaragoza,2:1,1,Real Madrid,1942/1943
3,Granada,Betis,6:2,4,Granada,1942/1943
3,Athletic,Celta,4:0,4,Athletic,1942/1943
3,Barcelona,Deportivo,1:1,0,Empate,1942/1943
3,Sevilla,CD Castellón,4:1,3,Sevilla,1942/1943
4,Betis,Real Madrid,3:1,2,Betis,1942/1943
4,Celta,Sevilla,1:0,1,Celta,1942/1943
4,CD Castellón,Granada,3:2,1,CD Castellón,1942/1943
4,Espanyol,Real Oviedo,5:0,5,Espanyol,1942/1943
4,Zaragoza,Barcelona,1:1,0,Empate,1942/1943
4,Deportivo,Valencia,2:2,0,Empate,1942/1943
4,Atlético,Athletic,2:3,1,Athletic,1942/1943
5,Real Madrid,CD Castellón,0:0,0,Empate,1942/1943
5,Athletic,Espanyol,2:1,1,Athletic,1942/1943
5,Sevilla,Atlético,2:1,1,Sevilla,1942/1943
5,Deportivo,Zaragoza,3:1,2,Deportivo,1942/1943
5,Barcelona,Betis,4:1,3,Barcelona,1942/1943
5,Granada,Celta,3:1,2,Granada,1942/1943
5,Valencia,Real Oviedo,7:0,7,Valencia,1942/1943
6,Atlético,Granada,7:1,6,Atlético,1942/1943
6,Betis,Deportivo,1:1,0,Empate,1942/1943
6,Espanyol,Sevilla,1:2,1,Sevilla,1942/1943
6,Zaragoza,Valencia,0:0,0,Empate,1942/1943
6,Real Oviedo,Athletic,3:3,0,Empate,1942/1943
6,Celta,Real Madrid,2:1,1,Celta,1942/1943
6,CD Castellón,Barcelona,0:2,2,Barcelona,1942/1943
7,Sevilla,Real Oviedo,0:5,5,Real Oviedo,1942/1943
7,Real Madrid,Atlético,1:3,2,Atlético,1942/1943
7,Deportivo,CD Castellón,0:1,1,CD Castellón,1942/1943
7,Valencia,Athletic,2:2,0,Empate,1942/1943
7,Barcelona,Celta,8:0,8,Barcelona,1942/1943
7,Granada,Espanyol,2:2,0,Empate,1942/1943
7,Zaragoza,Betis,1:0,1,Zaragoza,1942/1943
8,Real Oviedo,Granada,4:2,2,Real Oviedo,1942/1943
8,Celta,Deportivo,0:1,1,Deportivo,1942/1943
8,Athletic,Sevilla,5:0,5,Athletic,1942/1943
8,Betis,Valencia,2:2,0,Empate,1942/1943
8,Atlético,Barcelona,4:0,4,Atlético,1942/1943
8,Espanyol,Real Madrid,4:2,2,Espanyol,1942/1943
8,CD Castellón,Zaragoza,3:0,3,CD Castellón,1942/1943
9,Barcelona,Espanyol,2:0,2,Barcelona,1942/1943
9,Deportivo,Atlético,0:0,0,Empate,1942/1943
9,Valencia,Sevilla,4:2,2,Valencia,1942/1943
9,Zaragoza,Celta,1:2,1,Celta,1942/1943
9,Real Madrid,Real Oviedo,2:1,1,Real Madrid,1942/1943
9,Betis,CD Castellón,1:1,0,Empate,1942/1943
9,Granada,Athletic,1:3,2,Athletic,1942/1943
10,Celta,Betis,4:2,2,Celta,1942/1943
10,Atlético,Zaragoza,3:1,2,Atlético,1942/1943
10,Espanyol,Deportivo,1:1,0,Empate,1942/1943
10,Real Oviedo,Barcelona,3:2,1,Real Oviedo,1942/1943
10,Athletic,Real Madrid,3:2,1,Athletic,1942/1943
10,CD Castellón,Valencia,1:0,1,CD Castellón,1942/1943
10,Sevilla,Granada,3:2,1,Sevilla,1942/1943
11,Barcelona,Athletic,1:3,2,Athletic,1942/1943
11,Zaragoza,Espanyol,4:2,2,Zaragoza,1942/1943
11,Betis,Atlético,1:2,1,Atlético,1942/1943
11,Real Madrid,Sevilla,1:1,0,Empate,1942/1943
11,CD Castellón,Celta,5:0,5,CD Castellón,1942/1943
11,Deportivo,Real Oviedo,0:1,1,Real Oviedo,1942/1943
11,Valencia,Granada,3:2,1,Valencia,1942/1943
12,Granada,Real Madrid,1:0,1,Granada,1942/1943
12,Atlético,CD Castellón,5:1,4,Atlético,1942/1943
12,Athletic,Deportivo,0:2,2,Deportivo,1942/1943
12,Valencia,Celta,1:1,0,Empate,1942/1943
12,Espanyol,Betis,3:0,3,Espanyol,1942/1943
12,Sevilla,Barcelona,4:2,2,Sevilla,1942/1943
12,Real Oviedo,Zaragoza,1:1,0,Empate,1942/1943
13,Barcelona,Granada,5:2,3,Barcelona,1942/1943
13,Zaragoza,Athletic,0:1,1,Athletic,1942/1943
13,CD Castellón,Espanyol,2:1,1,CD Castellón,1942/1943
13,Real Madrid,Valencia,0:1,1,Valencia,1942/1943
13,Celta,Atlético,1:1,0,Empate,1942/1943
13,Deportivo,Sevilla,1:1,0,Empate,1942/1943
13,Betis,Real Oviedo,1:2,1,Real Oviedo,1942/1943
14,Betis,Athletic,3:1,2,Betis,1942/1943
14,Celta,Espanyol,3:2,1,Celta,1942/1943
14,Atlético,Valencia,1:1,0,Empate,1942/1943
14,Zaragoza,Sevilla,3:4,1,Sevilla,1942/1943
14,CD Castellón,Real Oviedo,3:0,3,CD Castellón,1942/1943
14,Deportivo,Granada,2:2,0,Empate,1942/1943
14,Barcelona,Real Madrid,5:5,0,Empate,1942/1943
15,Real Oviedo,Celta,1:0,1,Real Oviedo,1942/1943
15,Real Madrid,Deportivo,4:3,1,Real Madrid,1942/1943
15,Sevilla,Betis,5:0,5,Sevilla,1942/1943
15,Granada,Zaragoza,1:1,0,Empate,1942/1943
15,Espanyol,Atlético,4:2,2,Espanyol,1942/1943
15,Valencia,Barcelona,2:4,2,Barcelona,1942/1943
15,Athletic,CD Castellón,4:0,4,Athletic,1942/1943
16,Zaragoza,Real Madrid,0:2,2,Real Madrid,1942/1943
16,Deportivo,Barcelona,2:2,0,Empate,1942/1943
16,Celta,Athletic,4:1,3,Celta,1942/1943
16,Espanyol,Valencia,1:0,1,Espanyol,1942/1943
16,CD Castellón,Sevilla,2:0,2,CD Castellón,1942/1943
16,Atlético,Real Oviedo,3:0,3,Atlético,1942/1943
16,Betis,Granada,0:1,1,Granada,1942/1943
17,Real Oviedo,Espanyol,3:1,2,Real Oviedo,1942/1943
17,Sevilla,Celta,2:0,2,Sevilla,1942/1943
17,Granada,CD Castellón,1:2,1,CD Castellón,1942/1943
17,Valencia,Deportivo,1:0,1,Valencia,1942/1943
17,Athletic,Atlético,5:2,3,Athletic,1942/1943
17,Real Madrid,Betis,3:1,2,Real Madrid,1942/1943
17,Barcelona,Zaragoza,4:1,3,Barcelona,1942/1943
18,Celta,Granada,8:3,5,Celta,1942/1943
18,CD Castellón,Real Madrid,3:0,3,CD Castellón,1942/1943
18,Betis,Barcelona,0:2,2,Barcelona,1942/1943
18,Espanyol,Athletic,2:2,0,Empate,1942/1943
18,Real Oviedo,Valencia,4:1,3,Real Oviedo,1942/1943
18,Atlético,Sevilla,1:0,1,Atlético,1942/1943
18,Zaragoza,Deportivo,1:1,0,Empate,1942/1943
19,Barcelona,CD Castellón,7:1,6,Barcelona,1942/1943
19,Athletic,Real Oviedo,8:1,7,Athletic,1942/1943
19,Real Madrid,Celta,2:4,2,Celta,1942/1943
19,Deportivo,Betis,0:0,0,Empate,1942/1943
19,Valencia,Zaragoza,7:0,7,Valencia,1942/1943
19,Sevilla,Espanyol,4:2,2,Sevilla,1942/1943
19,Granada,Atlético,3:1,2,Granada,1942/1943
20,Athletic,Valencia,5:1,4,Athletic,1942/1943
20,Espanyol,Granada,2:1,1,Espanyol,1942/1943
20,CD Castellón,Deportivo,3:1,2,CD Castellón,1942/1943
20,Betis,Zaragoza,1:1,0,Empate,1942/1943
20,Celta,Barcelona,4:2,2,Celta,1942/1943
20,Atlético,Real Madrid,2:1,1,Atlético,1942/1943
20,Real Oviedo,Sevilla,4:4,0,Empate,1942/1943
21,Granada,Real Oviedo,3:1,2,Granada,1942/1943
21,Zaragoza,CD Castellón,0:0,0,Empate,1942/1943
21,Deportivo,Celta,3:1,2,Deportivo,1942/1943
21,Valencia,Betis,8:3,5,Valencia,1942/1943
21,Barcelona,Atlético,5:0,5,Barcelona,1942/1943
21,Real Madrid,Espanyol,7:0,7,Real Madrid,1942/1943
21,Sevilla,Athletic,2:0,2,Sevilla,1942/1943
22,Espanyol,Barcelona,1:3,2,Barcelona,1942/1943
22,Sevilla,Valencia,3:1,2,Sevilla,1942/1943
22,Celta,Zaragoza,3:2,1,Celta,1942/1943
22,CD Castellón,Betis,3:0,3,CD Castellón,1942/1943
22,Atlético,Deportivo,1:2,1,Deportivo,1942/1943
22,Athletic,Granada,4:1,3,Athletic,1942/1943
22,Real Oviedo,Real Madrid,3:4,1,Real Madrid,1942/1943
23,Betis,Celta,1:3,2,Celta,1942/1943
23,Granada,Sevilla,4:3,1,Granada,1942/1943
23,Barcelona,Real Oviedo,6:2,4,Barcelona,1942/1943
23,Deportivo,Espanyol,2:2,0,Empate,1942/1943
23,Real Madrid,Athletic,2:0,2,Real Madrid,1942/1943
23,Zaragoza,Atlético,2:2,0,Empate,1942/1943
23,Valencia,CD Castellón,1:2,1,CD Castellón,1942/1943
24,Sevilla,Real Madrid,3:0,3,Sevilla,1942/1943
24,Athletic,Barcelona,5:2,3,Athletic,1942/1943
24,Granada,Valencia,4:2,2,Granada,1942/1943
24,Espanyol,Zaragoza,0:0,0,Empate,1942/1943
24,Atlético,Betis,5:1,4,Atlético,1942/1943
24,Real Oviedo,Deportivo,1:1,0,Empate,1942/1943
24,Celta,CD Castellón,5:0,5,Celta,1942/1943
25,CD Castellón,Atlético,0:0,0,Empate,1942/1943
25,Real Madrid,Granada,2:2,0,Empate,1942/1943
25,Zaragoza,Real Oviedo,1:3,2,Real Oviedo,1942/1943
25,Barcelona,Sevilla,3:1,2,Barcelona,1942/1943
25,Celta,Valencia,2:0,2,Celta,1942/1943
25,Deportivo,Athletic,2:0,2,Deportivo,1942/1943
25,Betis,Espanyol,1:1,0,Empate,1942/1943
26,Espanyol,CD Castellón,3:1,2,Espanyol,1942/1943
26,Valencia,Real Madrid,3:3,0,Empate,1942/1943
26,Granada,Barcelona,2:3,1,Barcelona,1942/1943
26,Athletic,Zaragoza,2:0,2,Athletic,1942/1943
26,Real Oviedo,Betis,4:1,3,Real Oviedo,1942/1943
26,Atlético,Celta,3:1,2,Atlético,1942/1943
26,Sevilla,Deportivo,2:1,1,Sevilla,1942/1943
